snapshot_or_event_date,status,make,model_family,body,model_year,asking_price_usd,sold_price_usd,mileage_miles,location,listing_title,listing_url,source,vin_or_stock,notes
2026-06-18,last_ask,Ferrari,SF90,coupe,2021,455950,,,"Newport Beach, California, USA",2021 Ferrari SF90 Stradale Assetto Fiorano,https://www.classic.com/veh/2021-ferrari-sf90-stradale-assetto-fiorano-zff95nl-45lxyep/,Classic.com,,Assetto Fiorano; 4k mi displayed; mileage blank (rounded Nk mi); Classic.com Last Asking (removed/sold without published sold price)
2026-06-17,off_market,Ferrari,296,coupe,2022,,,,"San Diego, California, USA",2022 Ferrari 296 GTB,https://www.classic.com/veh/2022-ferrari-296-gtb-zff99sla9n0286758-nXN72bp/,Classic.com,ZFF99SLA9N0286758,296 GTB; 2k mi displayed; mileage blank (rounded Nk mi); price undisclosed on Classic.com card; off_market/pending/undisclosed historical card
2026-06-17,last_ask,Ferrari,296,spider,2023,369000,,,"Thousand Oaks, California, USA",2023 Ferrari 296 GTS Assetto Fiorano,https://www.classic.com/veh/2023-ferrari-296-gts-assetto-fiorano-zff01sma2p029-nXEzV5W/,Classic.com,,296 GTS; 1k mi displayed; mileage blank (rounded Nk mi); Classic.com Last Asking (removed/sold without published sold price)
2026-06-17,last_ask,Ferrari,296,spider,2024,389900,,,"Norwood, Massachusetts, USA",2024 Ferrari 296 GTS,https://www.classic.com/veh/2024-ferrari-296-gts-zff01sma3r0301131-WxoROQn/,Classic.com,ZFF01SMA3R0301131,296 GTS; 3k mi displayed; mileage blank (rounded Nk mi); Classic.com Last Asking (removed/sold without published sold price)
2026-06-17,last_ask,Ferrari,296,spider,2024,389000,,,"Beverly Hills, California, USA",2024 Ferrari 296 GTS,https://www.classic.com/veh/2024-ferrari-296-gts-zff01sma7r0303853-nwGZDKn/,Classic.com,ZFF01SMA7R0303853,296 GTS; 1k mi displayed; mileage blank (rounded Nk mi); Classic.com Last Asking (removed/sold without published sold price)
2026-06-17,last_ask,Ferrari,458,coupe,2011,279995,,,"Fort Lauderdale, Florida, USA",2011 Ferrari 458 Italia,https://www.classic.com/veh/2011-ferrari-458-italia-zff67nfa0b0182628-nw7rlvn/,Classic.com,ZFF67NFA0B0182628,458 Italia/coupe; 29k mi displayed; mileage blank (rounded Nk mi); Classic.com Last Asking (removed/sold without published sold price)
2026-06-17,last_ask,Ferrari,458,coupe,2015,749575,,,"Scottsdale, Arizona, USA",2015 Ferrari 458 Speciale,https://www.classic.com/veh/2015-ferrari-458-speciale-zff75vfaxf0209396-W9ml8eW/,Classic.com,ZFF75VFAXF0209396,458 Speciale; 47k mi displayed; mileage blank (rounded Nk mi); Classic.com Last Asking (removed/sold without published sold price)
2026-06-17,last_ask,Ferrari,458,coupe,2011,339900,,,"Addison, Texas, USA",2011 Ferrari 458 Italia,https://www.classic.com/veh/2011-ferrari-458-italia-zff67nfa2b0181531-W9awkPW/,Classic.com,ZFF67NFA2B0181531,458 Italia/coupe; 7k mi displayed; mileage blank (rounded Nk mi); Classic.com Last Asking (removed/sold without published sold price)
2026-06-17,last_ask,Ferrari,488,spider,2019,359900,,,"Norwood, Massachusetts, USA",2019 Ferrari 488 Spider,https://www.classic.com/veh/2019-ferrari-488-spider-zff80amaxk0238177-pJx3gLn/,Classic.com,ZFF80AMAXK0238177,7k mi displayed; mileage blank (rounded Nk mi); Classic.com Last Asking (removed/sold without published sold price)
2026-06-17,last_ask,Ferrari,488,coupe,2019,264900,,,"Loveland, Colorado, USA",2019 Ferrari 488 GTB,https://www.classic.com/veh/2019-ferrari-488-gtb-zff79ala3k0237942-WNvvwEW/,Classic.com,ZFF79ALA3K0237942,15k mi displayed; mileage blank (rounded Nk mi); Classic.com Last Asking (removed/sold without published sold price)
2026-06-17,off_market,McLaren,600LT,spider,2020,,,,"Willoughby, Ohio, USA",2020 McLaren 600LT Spider,https://www.classic.com/veh/2020-mclaren-600lt-spider-sbm13saa6lw008188-nQBxbgW/,Classic.com,SBM13SAA6LW008188,"10k mi displayed; mileage blank (rounded Nk mi); auction Not Sold; highest bid $211,000 (not entered as sold/ask)"
2026-06-17,last_ask,McLaren,Artura,coupe,2023,185800,,0,"Cary, Illinois, USA",2023 McLaren Artura Performance,https://www.classic.com/veh/2023-mclaren-artura-performance-sbm16aea8pw000160-WbQ1Omn/,Classic.com,SBM16AEA8PW000160,Artura; exact miles displayed: 0 mi TMU; Classic.com Last Asking (removed/sold without published sold price)
2026-06-17,last_ask,Ford,GT,coupe,2005,679999,,,"Green Brook Township, New Jersey, USA",2005 Ford GT,https://www.classic.com/veh/2005-ford-gt-1fafp90s55y400646-pd3yZoW/,Classic.com,1FAFP90S55Y400646,Ford GT Gen1; 5k mi displayed; mileage blank (rounded Nk mi); Classic.com Last Asking (removed/sold without published sold price)
2026-06-17,off_market,Ford,GT,coupe,2006,,,,"Murrieta, California, USA",2006 Ford GT,https://www.classic.com/veh/2006-ford-gt-1fafp90s16y400113-4ayOgL4/,Classic.com,1FAFP90S16Y400113,Ford GT Gen1; 5k mi displayed; mileage blank (rounded Nk mi); price undisclosed on Classic.com card; off_market/pending/undisclosed historical card; asking_price blank (not shown on card)
2026-06-17,last_ask,Lamborghini,Gallardo,coupe,2006,106144,,,"Houston, Texas, USA",2006 Lamborghini Gallardo SE,https://www.classic.com/veh/2006-lamborghini-gallardo-se-zhwgu12t96la03061-4amOqx4/,Classic.com,ZHWGU12T96LA03061,Gallardo; 19k mi displayed; mileage blank (rounded Nk mi); Classic.com Last Asking (removed/sold without published sold price)
2026-06-17,last_ask,Lamborghini,Gallardo,coupe,2008,129900,,,"Honolulu, Hawaii, USA",2008 Lamborghini Gallardo Coupe,https://www.classic.com/veh/2008-lamborghini-gallardo-coupe-zhwgu12t68la05918-p6vOKjp/,Classic.com,ZHWGU12T68LA05918,Gallardo; 15k mi displayed; mileage blank (rounded Nk mi); Classic.com Last Asking (removed/sold without published sold price)
2026-06-17,last_ask,Lamborghini,Huracan_Performante,coupe,2018,379999,,,"Costa Mesa, California, USA",2018 Lamborghini Huracan LP640-4 Performante,https://www.classic.com/veh/2018-lamborghini-huracan-lp640-4-performante-zhwud-pzlVzjn/,Classic.com,,Huracán Performante; 6k mi displayed; mileage blank (rounded Nk mi); Classic.com Last Asking (removed/sold without published sold price)
2026-06-17,last_ask,Lamborghini,Huracan_STO,coupe,2023,389900,,,"Newtown Township, Pennsylvania, USA",2023 Lamborghini Huracan STO,https://www.classic.com/veh/2023-lamborghini-huracan-sto-zhwua6zx0pla22827-WNoJmYp/,Classic.com,ZHWUA6ZX0PLA22827,Huracán STO; 20k mi displayed; mileage blank (rounded Nk mi); Classic.com Last Asking (removed/sold without published sold price)
2026-06-17,sold,Lamborghini,Revuelto,coupe,2025,,678000,794,"Pompano Beach, Florida, USA",2025 Lamborghini Revuelto,https://www.classic.com/veh/2025-lamborghini-revuelto-zhwuc1zmxsla01897-nK6jGv4/,Classic.com,ZHWUC1ZMXSLA01897,Revuelto; exact miles displayed: 794 mi; auction sold
2026-06-17,last_ask,Ferrari,SF90,spider,2022,539990,,,"Carrollton, Texas, USA",2022 Ferrari SF90 Spider,https://www.classic.com/veh/2022-ferrari-sf90-spider-zff96nma5n0269867-4DBxdwW/,Classic.com,ZFF96NMA5N0269867,SF90 Spider; 4k mi displayed; mileage blank (rounded Nk mi); Classic.com Last Asking (removed/sold without published sold price)
2026-06-16,last_ask,McLaren,600LT,coupe,2019,193999,,,"New York, New York, USA",2019 McLaren 600LT Coupe,https://www.classic.com/veh/2019-mclaren-600lt-coupe-sbm13raa2kw006977-WRE9Qon/,Classic.com,SBM13RAA2KW006977,23k mi displayed; mileage blank (rounded Nk mi); Classic.com Last Asking (removed/sold without published sold price)
2026-06-16,off_market,McLaren,Artura,coupe,2023,157000,,,"Lisle, Illinois, USA",2023 McLaren Artura,https://www.classic.com/veh/2023-mclaren-artura-techlux-sbm16aea2pw001840-n37eVAn/,Classic.com,SBM16AEA2PW001840,Artura; 6k mi displayed; mileage blank (rounded Nk mi); off_market/pending/undisclosed historical card
2026-06-16,last_ask,Ferrari,F8,coupe,2021,,,,"Springfield, Missouri, USA",2021 Ferrari F8 Tributo,https://www.classic.com/veh/2021-ferrari-f8-tributo-zff92lla9m0268186-pP37yEW/,Classic.com,ZFF92LLA9M0268186,F8 Tributo/coupe; 3k mi displayed; mileage blank (rounded Nk mi); Classic.com Last Asking (removed/sold without published sold price); asking_price blank (not shown on card)
2026-06-16,last_ask,Lamborghini,Huracan_Performante,coupe,2018,369999,,,"Scottsdale, Arizona, USA",2018 Lamborghini Huracan LP640-4 Performante,https://www.classic.com/veh/2018-lamborghini-huracan-lp640-4-performante-zhwus-peaeYMp/,Classic.com,,Huracán Performante; 12k mi displayed; mileage blank (rounded Nk mi); Classic.com Last Asking (removed/sold without published sold price)
2026-06-16,last_ask,Lamborghini,Huracan_STO,coupe,2022,437899,,631,"Scottsdale, Arizona, USA",2022 Lamborghini Huracan STO,https://www.classic.com/veh/2022-lamborghini-huracan-sto-zhwua6zx0nla19665-Wv1QGmn/,Classic.com,ZHWUA6ZX0NLA19665,Huracán STO; exact miles displayed: 631 mi; Classic.com Last Asking (removed/sold without published sold price)
2026-06-16,last_ask,Lamborghini,Huracan_STO,coupe,2022,418899,,,"Scottsdale, Arizona, USA",2022 Lamborghini Huracan STO,https://www.classic.com/veh/2022-lamborghini-huracan-sto-zhwua6zx9nla21060-4VAzKVp/,Classic.com,ZHWUA6ZX9NLA21060,Huracán STO; 6k mi displayed; mileage blank (rounded Nk mi); Classic.com Last Asking (removed/sold without published sold price)
2026-06-15,off_market,Ferrari,F8,spider,2022,,,,"West Chicago, Illinois, USA",2022 Ferrari F8 Spider,https://www.classic.com/veh/2022-ferrari-f8-spider-zff93lma9n0278276-p6oyk84/,Classic.com,ZFF93LMA9N0278276,F8 Spider; 12k mi displayed; mileage blank (rounded Nk mi); price undisclosed on Classic.com card; off_market/pending/undisclosed historical card; asking_price blank (not shown on card)
2026-06-15,last_ask,Lamborghini,Huracan_STO,coupe,2023,449999,,,"Costa Mesa, California, USA",2023 Lamborghini Huracan STO,https://www.classic.com/veh/2023-lamborghini-huracan-sto-zhwua6zx2pla21579-p6m7XLW/,Classic.com,ZHWUA6ZX2PLA21579,Huracán STO; 1k mi displayed; mileage blank (rounded Nk mi); Classic.com Last Asking (removed/sold without published sold price)
2026-06-14,last_ask,Ferrari,F8,spider,2021,486589,,,"West Palm Beach, Florida, USA",2021 Ferrari F8 Spider,https://www.classic.com/veh/2021-ferrari-f8-spider-zff93lmaxm0264062-pGXKdP4/,Classic.com,ZFF93LMAXM0264062,F8 Spider; 4k mi displayed; mileage blank (rounded Nk mi); Classic.com Last Asking (removed/sold without published sold price)
2026-06-14,last_ask,Ferrari,F8,spider,2022,484800,,,"Edison, New Jersey, USA",2022 Ferrari F8 Spider,https://www.classic.com/veh/2022-ferrari-f8-spider-zff93lma1n0273797-n8m0y1W/,Classic.com,ZFF93LMA1N0273797,F8 Spider; 3k mi displayed; mileage blank (rounded Nk mi); Classic.com Last Asking (removed/sold without published sold price)
2026-06-14,last_ask,Ferrari,F8,spider,2023,589970,,865,"Village of Spring Valley, New York, USA",2023 Ferrari F8 Spider,https://www.classic.com/veh/2023-ferrari-f8-spider-zff93lmaxp0296109-Wj15aqn/,Classic.com,ZFF93LMAXP0296109,F8 Spider; exact miles displayed: 865 mi; Classic.com Last Asking (removed/sold without published sold price)
2026-06-14,last_ask,Ferrari,F8,coupe,2020,400689,,,"West Palm Beach, Florida, USA",2020 Ferrari F8 Tributo,https://www.classic.com/veh/2020-ferrari-f8-tributo-zff92lla5l0253473-WkBPbOn/,Classic.com,ZFF92LLA5L0253473,F8 Tributo/coupe; 9k mi displayed; mileage blank (rounded Nk mi); Classic.com Last Asking (removed/sold without published sold price)
2026-06-13,last_ask,Ferrari,458,coupe,2015,1349900,,,"Beverly Hills, California, USA",2015 Ferrari 458 Speciale,https://www.classic.com/veh/2015-ferrari-458-speciale-zff75vfa6f0206320-nX0RR7n/,Classic.com,ZFF75VFA6F0206320,458 Speciale; 1k mi displayed; mileage blank (rounded Nk mi); Classic.com Last Asking (removed/sold without published sold price)
2026-06-13,last_ask,Ferrari,458,coupe,2013,419999,,,"New York, New York, USA",2013 Ferrari 458 Italia,https://www.classic.com/veh/2013-ferrari-458-italia-zff67nfa4d0190573-nmXl1K4/,Classic.com,ZFF67NFA4D0190573,458 Italia/coupe; 8k mi displayed; mileage blank (rounded Nk mi); Classic.com Last Asking (removed/sold without published sold price)
2026-06-13,last_ask,Ferrari,488,spider,2017,303996,,,"Las Vegas, Nevada, USA",2017 Ferrari 488 Spider,https://www.classic.com/veh/2017-ferrari-488-spider-zff80ama3h0220614-WLOkVDn/,Classic.com,ZFF80AMA3H0220614,10k mi displayed; mileage blank (rounded Nk mi); Classic.com Last Asking (removed/sold without published sold price)
2026-06-13,last_ask,Ferrari,488,coupe,2018,279999,,,"Costa Mesa, California, USA",2018 Ferrari 488 GTB,https://www.classic.com/veh/2018-ferrari-488-gtb-zff79alaxj0232221-4AvB8En/,Classic.com,ZFF79ALAXJ0232221,10k mi displayed; mileage blank (rounded Nk mi); Classic.com Last Asking (removed/sold without published sold price)
2026-06-13,last_ask,Ferrari,488,spider,2017,296995,,,"Delray Beach, Florida, USA",2017 Ferrari 488 Spider,https://www.classic.com/veh/2017-ferrari-488-spider-zff80ama6h0220235-nOEJx5p/,Classic.com,ZFF80AMA6H0220235,12k mi displayed; mileage blank (rounded Nk mi); Classic.com Last Asking (removed/sold without published sold price)
2026-06-13,last_ask,McLaren,765LT,coupe,2021,509999,,,"New York, New York, USA",2021 McLaren 765LT,https://www.classic.com/veh/2021-mclaren-765lt-sbm14rca3mw765568-pEqXVep/,Classic.com,SBM14RCA3MW765568,5k mi displayed; mileage blank (rounded Nk mi); Classic.com Last Asking (removed/sold without published sold price)
2026-06-13,last_ask,Lamborghini,Huracan_Performante,coupe,2018,388950,,,"Miami-Dade County, Florida, USA",2018 Lamborghini Huracan LP640-4 Performante,https://www.classic.com/veh/2018-lamborghini-huracan-lp640-4-performante-zhwud-4ZGjyqn/,Classic.com,,Huracán Performante; 4k mi displayed; mileage blank (rounded Nk mi); Classic.com Last Asking (removed/sold without published sold price)
2026-06-13,last_ask,Lamborghini,Huracan_STO,coupe,2021,425990,,,"New Albany, Indiana, USA",2021 Lamborghini Huracan STO,https://www.classic.com/veh/2021-lamborghini-huracan-sto-zhwua6zx0mla17140-47kmMM4/,Classic.com,ZHWUA6ZX0MLA17140,Huracán STO; 10k mi displayed; mileage blank (rounded Nk mi); Classic.com Last Asking (removed/sold without published sold price)
2026-06-12,last_ask,Ferrari,458,spider,2015,399000,,,"Thousand Oaks, California, USA",2015 Ferrari 458 Spider,https://www.classic.com/veh/2015-ferrari-458-spider-zff68nha7f0211302-nmXBwG4/,Classic.com,ZFF68NHA7F0211302,458 Spider; 5k mi displayed; mileage blank (rounded Nk mi); Classic.com Last Asking (removed/sold without published sold price)
2026-06-12,last_ask,Ferrari,458,spider,2013,419995,,,"Tampa, Florida, USA",2013 Ferrari 458 Spider,https://www.classic.com/veh/2013-ferrari-458-spider-zff68nha4d0192222-p6l3AGn/,Classic.com,ZFF68NHA4D0192222,458 Spider; 17k mi displayed; mileage blank (rounded Nk mi); Classic.com Last Asking (removed/sold without published sold price)
2026-06-12,last_ask,Ferrari,488,coupe,2016,199900,,,"Houston, Texas, USA",2016 Ferrari 488 GTB,https://www.classic.com/veh/2016-ferrari-488-gtb-zff79ala6g0214808-WY2MBLp/,Classic.com,ZFF79ALA6G0214808,36k mi displayed; mileage blank (rounded Nk mi); Classic.com Last Asking (removed/sold without published sold price)
2026-06-12,last_ask,Ferrari,488,spider,2017,309000,,,"Los Angeles, California, USA",2017 Ferrari 488 Spider,https://www.classic.com/veh/2017-ferrari-488-spider-zff80ama3h0225988-n36gaP4/,Classic.com,ZFF80AMA3H0225988,11k mi displayed; mileage blank (rounded Nk mi); Classic.com Last Asking (removed/sold without published sold price)
2026-06-12,last_ask,Ferrari,488,coupe,2016,249995,,,"Tampa, Florida, USA",2016 Ferrari 488 GTB,https://www.classic.com/veh/2016-ferrari-488-gtb-zff79ala7g0214588-n30aOAW/,Classic.com,ZFF79ALA7G0214588,15k mi displayed; mileage blank (rounded Nk mi); Classic.com Last Asking (removed/sold without published sold price)
2026-06-11,sold,Ferrari,458,coupe,2015,,1129000,,"Annapolis, Maryland, USA",2015 Ferrari 458 Speciale,https://www.classic.com/veh/2015-ferrari-458-speciale-zff75vfa8f0205055-nBJw77n/,Classic.com,ZFF75VFA8F0205055,458 Speciale; 4k mi displayed; mileage blank (rounded Nk mi); auction sold
2026-06-11,off_market,Ferrari,488,spider,2017,,,,"Lisle, Illinois, USA",2017 Ferrari 488 Spider,https://www.classic.com/veh/2017-ferrari-488-spider-zff80ama9h0222710-WkJDXJn/,Classic.com,ZFF80AMA9H0222710,"32k mi displayed; mileage blank (rounded Nk mi); auction Not Sold; highest bid $237,000 (not entered as sold/ask)"
2026-06-11,last_ask,Ferrari,488,spider,2019,399888,,,"Redondo Beach, California, USA",2019 Ferrari 488 Spider,https://www.classic.com/veh/2019-ferrari-488-spider-zff80amaxk0243640-p6vRq7p/,Classic.com,ZFF80AMAXK0243640,1k mi displayed; mileage blank (rounded Nk mi); Classic.com Last Asking (removed/sold without published sold price)
2026-06-11,last_ask,Ferrari,488,coupe,2016,269995,,,"Tampa, Florida, USA",2016 Ferrari 488 GTB,https://www.classic.com/veh/2016-ferrari-488-gtb-zff79ala3g0219061-4yRQaXn/,Classic.com,ZFF79ALA3G0219061,5k mi displayed; mileage blank (rounded Nk mi); Classic.com Last Asking (removed/sold without published sold price)
2026-06-11,last_ask,McLaren,600LT,coupe,2019,217878,,,"San Clemente, California, USA",2019 McLaren 600LT Coupe,https://www.classic.com/veh/2019-mclaren-600lt-coupe-sbm13raa6kw006528-47YlvLW/,Classic.com,SBM13RAA6KW006528,15k mi displayed; mileage blank (rounded Nk mi); Classic.com Last Asking (removed/sold without published sold price)
2026-06-11,last_ask,Lamborghini,Huracan_STO,coupe,2022,427999,,,"Scottsdale, Arizona, USA",2022 Lamborghini Huracan STO,https://www.classic.com/veh/2022-lamborghini-huracan-sto-zhwua6zx0nla19925-nKj0qR4/,Classic.com,ZHWUA6ZX0NLA19925,Huracán STO; 5k mi displayed; mileage blank (rounded Nk mi); Classic.com Last Asking (removed/sold without published sold price)
2026-06-10,last_ask,Ferrari,458,spider,2013,279991,,,"Scottsdale, Arizona, USA",2013 Ferrari 458 Spider,https://www.classic.com/veh/2013-ferrari-458-spider-zff68nha9d0194838-pPdrmEp/,Classic.com,ZFF68NHA9D0194838,458 Spider; 46k mi displayed; mileage blank (rounded Nk mi); Classic.com Last Asking (removed/sold without published sold price)
2026-06-10,last_ask,Ferrari,488,coupe,2018,279900,,,"Cleveland, Ohio, USA",2018 Ferrari 488 GTB,https://www.classic.com/veh/2018-ferrari-488-gtb-zff79ala1j0231300-4Aa61v4/,Classic.com,ZFF79ALA1J0231300,8k mi displayed; mileage blank (rounded Nk mi); Classic.com Last Asking (removed/sold without published sold price)
2026-06-10,last_ask,Ferrari,F8,spider,2022,479999,,,"Costa Mesa, California, USA",2022 Ferrari F8 Spider,https://www.classic.com/veh/2022-ferrari-f8-spider-zff93lma6n0271172-nX0mBVn/,Classic.com,ZFF93LMA6N0271172,F8 Spider; 3k mi displayed; mileage blank (rounded Nk mi); Classic.com Last Asking (removed/sold without published sold price)
2026-06-10,last_ask,Lamborghini,Huracan_STO,coupe,2021,419900,,,"Addison, Texas, USA",2021 Lamborghini Huracan STO,https://www.classic.com/veh/2021-lamborghini-huracan-sto-zhwua6zx8mla17385-4y0Jgdp/,Classic.com,ZHWUA6ZX8MLA17385,Huracán STO; 12k mi displayed; mileage blank (rounded Nk mi); Classic.com Last Asking (removed/sold without published sold price)
2026-09-10,sold,Lamborghini,Gallardo,coupe,2008,,,,"Cobham, GBR",2008 Lamborghini Gallardo Superleggera,https://www.classic.com/veh/2008-lamborghini-gallardo-superleggera-zhwge43tx8l-4a5mGM4/,Classic.com,,Gallardo; 18k km (11k mi) TMU displayed; mileage blank (rounded Nk mi from km conversion); sold_price blank (not shown on card); auction sold; non_US_Canada_location
